url | timestamp | loglevel | log
---- | ---- | ---- | ----
https://tech.guitarrapc.com/entry/2016/12/15/042111 | 2019-01-06T17:57:25 | Severe | https://tech.guitarrapc.com/entry/2016/12/15/042111 323 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/15/042111' was loaded over HTTPS, but requested an insecure resource 'http://tech.guitarrapc.com/embed/2016/12/05/055458'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/14/050947 | 2019-01-06T17:57:26 | Severe | https://tech.guitarrapc.com/entry/2016/12/14/050947 316 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/14/050947' was loaded over HTTPS, but requested an insecure resource 'http://data.gunosy.io/embed/aws-athena-vs-bigquery'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/12/045525 | 2019-01-06T17:57:27 | Severe | https://tech.guitarrapc.com/entry/2016/12/12/045525 321 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/12/045525' was loaded over HTTPS, but requested an insecure resource 'http://tech.guitarrapc.com/embed/2016/04/02/070806'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/06/040058 | 2019-01-06T17:57:29 | Severe | https://tech.guitarrapc.com/entry/2016/12/06/040058 319 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/06/040058' was loaded over HTTPS, but requested an insecure resource 'http://tech.guitarrapc.com/embed/2016/12/02/053001'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/06/040058 | 2019-01-06T17:57:29 | Severe | https://tech.guitarrapc.com/entry/2016/12/06/040058 321 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/06/040058' was loaded over HTTPS, but requested an insecure resource 'http://tech.guitarrapc.com/embed/2016/12/05/055458'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/06/040058 | 2019-01-06T17:57:29 | Severe | https://tech.guitarrapc.com/entry/2016/12/06/040058 344 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/06/040058' was loaded over HTTPS, but requested an insecure resource 'http://blog.xin9le.net/embed/2016/04/01/042452'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/05/055458 | 2019-01-06T17:57:30 | Severe | https://tech.guitarrapc.com/entry/2016/12/05/055458 319 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/05/055458' was loaded over HTTPS, but requested an insecure resource 'http://tech.guitarrapc.com/embed/2016/12/02/053001'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/05/055458 | 2019-01-06T17:57:30 | Severe | https://tech.guitarrapc.com/entry/2016/12/05/055458 399 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/05/055458' was loaded over HTTPS, but requested an insecure resource 'http://tech.guitarrapc.com/embed/2016/12/15/042111'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/12/02/053001 | 2019-01-06T17:57:31 | Severe | https://tech.guitarrapc.com/entry/2016/12/02/053001 511 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/12/02/053001' was loaded over HTTPS, but requested an insecure resource 'http://acro-engineer.hatenablog.com/embed/2016/08/02/120000'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/10/04/040512 | 2019-01-06T17:57:32 | Severe | https://tech.guitarrapc.com/entry/2016/10/04/040512 311 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/10/04/040512' was loaded over HTTPS, but requested an insecure resource 'http://blog.agile.esm.co.jp/embed/2016/10/03/150625'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/09/05/042140 | 2019-01-06T17:57:35 | Severe | https://tech.guitarrapc.com/entry/2016/09/05/042140 370 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/09/05/042140' was loaded over HTTPS, but requested an insecure resource 'http://blog.nakajix.jp/embed/2016/08/24/090000'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/09/04/054641 | 2019-01-06T17:57:37 | Severe | https://tech.guitarrapc.com/entry/2016/09/04/054641 964 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/09/04/054641' was loaded over HTTPS, but requested an insecure resource 'http://pocketberserker.hatenablog.com/embed/20120503/1336041024'. This request has been blocked; the content must be served over HTTPS.
https://tech.guitarrapc.com/entry/2016/09/01/034552 | 2019-01-06T17:57:38 | Severe | https://tech.guitarrapc.com/entry/2016/09/01/034552 504 Mixed Content: The page at 'https://tech.guitarrapc.com/entry/2016/09/01/034552' was loaded over HTTPS, but requested an insecure resource 'http://tech.blog.aerie.jp/embed/2014/09/09/162135'. This request has been blocked; the content must be served over HTTPS.
